locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,country_code,location_type,hours_of_operation
novanthealth.org,https://www.novanthealth.org/home/services/neurology--neurosurgery/locations-for-neurology--neurosurgery/stroke-bridge-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-377,Novant Health Stroke Bridge Clinic - Winston-Salem,"190 Kimel Park Drive,Suite 131",Winston-Salem,NC,27103,MG377,336-718-7063,36.058342,-80.303726,US,clinic and outpatient center,"Tue-Wed 8 AM - 12 PM, 1 PM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-sun-valley-family-physicians.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-378 ,Novant Health Sun Valley Family Physicians,1480 Wesley Chapel Road,Indian Trail,NC,28079,MG378,704-316-3616,35.043845,-80.650683,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-surgical-associates---bolivia.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-379 ,Novant Health Surgical Associates - Bolivia,"584 Hospital Drive,Suite A",Bolivia,NC,28422,MG379,910-721-4000,34.032638,-78.259767,US,clinic and outpatient center,"Fri 8:30 AM - 12 PM, Mon-Thu 8:30 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-surgical-associates---carolina-shores.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-380 ,Novant Health Surgical Associates - Carolina Shores,"75 Emerson Bay Road SW,Suite 104",Carolina Shores,NC,28467,MG380,910-721-4000,33.912833,-78.5809,US,clinic and outpatient center,"Fri 8:30 AM - 12 PM, Mon-Thu 8:30 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-surgical-associates---leland.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-381 ,Novant Health Surgical Associates - Leland,"509 Olde Waterford Way, Suite 200",Leland,NC,28451,MG381,910-721-4000,34.216721,-78.021189,US,clinic and outpatient center,"Fri 8:30 AM - 12 PM, Mon-Thu 8:30 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-surgical-associates---southport.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-382 ,Novant Health Surgical Associates - Southport,"1456 Howe Street, Suite 201",Southport,NC,28461,MG382,910-721-4000,33.937908,-78.02547,US,clinic and outpatient center,"Fri 8:30 AM - 12 PM, Mon-Thu 8:30 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-490,Novant Health Surgical Wellness - Brunswick,240 Hospital Drive NE,Bolivia,NC,28422,MG490,(910) 721-1000,34.031277,-78.260251,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-498,Novant Health Surgical Wellness - Charlotte,1901 Randolph Road,Charlotte,NC,28207,MG498,704-316-1621,35.210819,-80.823376,US,clinic and outpatient center,<MISSING>
novanthealth.org,https://www.novanthealth.org/home/services/surgery/orthopedic-surgery/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-383,Novant Health Surgical Wellness - Clemmons,6915 Village Medical Circle,Clemmons,NC,27012,MG383,336-893-1527,36.028584,-80.397285,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-530,Novant Health Surgical Wellness - Huntersville,10030 Gilead Road,Huntersville,NC,28078,MG530,704-316-4000,35.40645,-80.860179,US,clinic and outpatient center,Mon-Fri 9 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/home/services/surgery/orthopedic-surgery/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-384,Novant Health Surgical Wellness - Kernersville,1750 Kernersville Medical Parkway,Kernersville,NC,27284,MG384,336-564-4389,36.091353,-80.044117,US,clinic and outpatient center,"Mon-Fri 7 AM - 7 PM, Sat-Sun 8 AM - 2 PM"
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-213,Novant Health Surgical Wellness - Matthews,1500 Matthews Township Pkwy,Matthews,NC,28105,MG213,704-384-6500,35.120081,-80.713921,US,clinic and outpatient center,Mon-Fri 7 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-523,Novant Health Surgical Wellness - Medical Park,1950 South Hawthorne Road,Winston-Salem,NC,27103,MG523,336-718-0780,36.078907,-80.296096,US,clinic and outpatient center,<MISSING>
novanthealth.org,https://www.novanthealth.org/home/services/orthopedics/clinic-locations/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-484,Novant Health Surgical Wellness - Mint Hill,"8201 Healthcare Loop,Suite 304",Charlotte,NC,28215,MG484,980-302-3065,35.223035,-80.648386,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/home/services/surgery/orthopedic-surgery/surgical-wellness-clinic.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-385,Novant Health Surgical Wellness - Thomasville,207 Old Lexington Road,Thomasville,NC,27360,MG385,336-474-8139,35.879858,-80.111516,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,http://www.nhsurrymedicalassociates.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-387,Novant Health Surry Medical Associates - Rockford,"2133 Rockford Street,Suite 1400",Mt Airy,NC,27030,MG387,336-719-0398,36.476243,-80.61745,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,http://www.nhsurrymedicalassociates.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-386,Novant Health Surry Medical Associates - Westlake,865 Westlake Drive,Mount Airy,NC,27030,MG386,336-719-6100,36.52632,-80.630871,US,clinic and outpatient center,"Mon-Fri 7:30 AM - 5 PM, Sat 8 AM - 12 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-thomasville-medical-associates.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-388 ,Novant Health Thomasville Medical Associates,309 Pineywood Road,Thomasville,NC,27360,MG388,336-475-8121,35.885783,-80.105256,US,clinic and outpatient center,"Fri 7:30 AM - 5 PM, Mon-Thu 7:30 AM - 5:30 PM"
novanthealth.org,https://www.novanthealth.org/Thomasville-Medical-Center.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MC-13,Novant Health Thomasville Medical Center,207 Old Lexington Road,Thomasville,NC,27360,MC13,336-472-2000,35.880326,-80.111171,US,hospital,Open 24 hours
novanthealth.org,https://www.nhtodayspediatrics.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-390,Novant Health Today's Pediatrics,2001 Today's Woman Ave.,Winston-Salem,NC,27105,MG390,336-722-1818,36.118124,-80.25343,US,clinic and outpatient center,"Mon-Fri 8 AM - 12 PM, 1 PM - 5 PM"
novanthealth.org,http://www.nhtodayswomanobgyn.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-391,Novant Health Today's Woman OB/GYN,2001 Todays Woman Ave. NW,Winston-Salem,NC,27105,MG391,336-722-1818,36.118124,-80.25343,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,http://www.nhtownshippediatrics.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-392,Novant Health Township Pediatrics,"201 East Matthews Street,Suite 100",Matthews,NC,28105,MG392,704-847-0572,35.117981,-80.7188,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-triad-endocrine---greensboro.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-393 ,Novant Health Triad Endocrine - Greensboro,"3515 West Market Street, Suite 200",Greensboro,NC,27403,MG393,336-992-1351,36.073323,-79.845854,US,clinic and outpatient center,Wed-Thu 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-triad-endocrine---kernersville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-394 ,Novant Health Triad Endocrine - Kernersville,"500 Pineview Drive,Suite 101",Kernersville,NC,27284,MG394,336-992-1351,36.114365,-80.066691,US,clinic and outpatient center,"Fri 8 AM - 12 PM, Mon-Thu 8 AM - 12 PM, 1 PM - 5 PM"
novanthealth.org,http://www.nhtriadobgyn.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-395,Novant Health Triad OB/GYN,2909 Maplewood Ave.,Winston-Salem,NC,27103,MG395,336-277-0340,36.080538,-80.291592,US,clinic and outpatient center,"Fri 8 AM - 12 PM, Mon-Thu 8 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-union-cross-family-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-396,Novant Health Union Cross Family Medicine,"1471 Jag Branch Blvd.,Suite 103",Kernersville,NC,27284,MG396,336-515-7410,36.079109,-80.105386,US,clinic and outpatient center,Mon-Fri 7:30 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-university-city-internal-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-397 ,Novant Health University City Internal Medicine,"8401 Medical Plaza Drive,Suite 250",Charlotte,NC,28262,MG397,704-384-1500,35.319,-80.776602,US,clinic and outpatient center,"Mon-Fri 8 AM - 12 PM, 1:30 PM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-university-family-physicians.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-398,Novant Health University Family Physicians,10810 Mallard Creek Road,Charlotte,NC,28262,MG398,704-510-8000,35.343251,-80.763053,US,clinic and outpatient center,"Mon-Fri 7 AM - 8 PM, Sat-Sun 8 AM - 8 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-uptown-primary-care.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-399 ,Novant Health Uptown Primary Care,"301 South College Street,Suite 250",Charlotte,NC,28202,MG399,704-316-4810,35.22351,-80.844179,US,clinic and outpatient center,Mon-Fri 7:30 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urgent-care--occupational-medicine---salisbury.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-409,Novant Health Urgent Care & Occupational Medicine - Salisbury,"1904 Jake Alexander Blvd West, Suite 301",Salisbury,NC,28147,MG409,704-638-1551,35.689499,-80.510112,US,clinic and outpatient center,"Mon-Fri 7:30 AM - 6 PM, Sat 8 AM - 6 PM"
novanthealth.org,http://www.nhurogynecology.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-411,Novant Health Urogynecology - Charlotte,"6324 Fairview Road,Suite 390",Charlotte,NC,28210,MG411,704-316-1120,35.148824,-80.83527,US,clinic and outpatient center,Mon-Fri 7:30 AM - 4 PM
novanthealth.org,https://www.nhurogynecology.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-412,Novant Health Urogynecology - Langtree,"106 Langtree Village Drive,Suite 200",Mooresville,NC,28117,MG412,704-316-1120,35.528303,-80.866967,US,clinic and outpatient center,Mon-Fri 7:30 AM - 4 PM
novanthealth.org,https://www.nhurogynecology.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-554,Novant Health Urogynecology - Mint Hill,"8201 Healthcare Loop,Suite 302",Charlotte,NC,28215,MG554,704-316-1120,35.22274,-80.647528,US,clinic and outpatient center,Wed 8 AM - 4:30 PM
novanthealth.org,https://www.nhurogynecology.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-413,Novant Health Urogynecology - Prosperity Church,"10220 Prosperity Park Drive,Suite 300",Charlotte,NC,28269,MG413,704-316-1120,35.364719,-80.785907,US,clinic and outpatient center,Mon-Fri 7:30 AM - 4 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology---baldwin.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-415,Novant Health Urology - Baldwin,2010 Baldwin Lane,Winston-Salem,NC,27103,MG415,336-277-1717,36.061361,-80.297277,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology---kernersville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-414,Novant Health Urology - Kernersville,"1730 Kernersville Medical Parkway,Suite 303",Kernersville,NC,27284,MG414,336-564-4430,36.091183,-80.044625,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology---kimel-park.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-052,Novant Health Urology - Kimel Park,140 Kimel Park Drive,Winston-Salem,NC,27103,MG052,336-245-2100,36.05976,-80.299278,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology-partners---bolivia.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-416 ,Novant Health Urology Partners - Bolivia,"584 Hospital Drive,Suite D",Bolivia,NC,28422,MG416,910-721-4150,34.032638,-78.259767,US,clinic and outpatient center,Mon-Fri 8:30 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology-partners---carolina-shores.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-418 ,Novant Health Urology Partners - Carolina Shores,"75 Emerson Bay Road SW,Suite 104",Carolina Shores,NC,28467,MG418,910-721-4000,33.912833,-78.5809,US,clinic and outpatient center,Tue 8:30 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology-partners---leland.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-417 ,Novant Health Urology Partners - Leland,"509 Olde Waterford Way, Suite 200",Leland,NC,28451,MG417,910-721-4210,34.216721,-78.021189,US,clinic and outpatient center,Mon-Fri 8:30 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-urology-partners---southport.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-419 ,Novant Health Urology Partners - Southport,"1456 N Howe Street,Suite 201",Southport,NC,28461,MG419,910-721-4150,33.937908,-78.02547,US,clinic and outpatient center,Mon-Fri 8:30 AM - 5 PM
novanthealth.org,https://www.nhvalaoraslewisobgyn.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-420,Novant Health Valaoras & Lewis OB/GYN,245 Charlois Blvd.,Winston-Salem,NC,27103,MG420,336-659-4777,36.082116,-80.302252,US,clinic and outpatient center,"Fri 8:30 AM - 5 PM, Mon 8:30 AM - 5 PM, Tue-Thu 7 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-vascular-diagnostics---kernersville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-421,Novant Health Vascular Diagnostics - Kernersville,"1710 Kernersville Medical Parkway,Suite 202",Kernersville,NC,27284,MG421,336-768-5445,36.090751,-80.045198,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-vascular-diagnostics---winston-salem.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-422,Novant Health Vascular Diagnostics - Winston-Salem,"2827 Lyndhurst Ave.,Suite 201",Winston-Salem,NC,27103,MG422,336-768-5445,36.079397,-80.290517,US,clinic and outpatient center,Mon-Fri 8 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-vascular-specialists---kernersville.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-423,Novant Health Vascular Specialists - Kernersville,"1710 Kernersville Medical Parkway,Suite 202",Kernersville,NC,27284,MG423,336-564-4878,36.090751,-80.045198,US,clinic and outpatient center,Mon-Fri 8:30 AM - 4:30 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-vascular-specialists---winston-salem.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-424,Novant Health Vascular Specialists - Winston-Salem,"2827 Lyndhurst Ave.,Suite 203",Winston-Salem,NC,27103,MG424,336-794-8624,36.079397,-80.290517,US,clinic and outpatient center,Mon-Fri 8:30 AM - 4:30 PM
novanthealth.org,http://www.nhvillagefamilycare.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-425,Novant Health Village Family Care,3213 Rogers Road,Wake Forest,NC,27587,MG425,919-562-2288,35.95109,-78.51807,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-village-point-family-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-426,Novant Health Village Point Family Medicine,7130 Village Medical Circle,Clemmons,NC,27012,MG426,336-893-2420,36.027342,-80.399844,US,clinic and outpatient center,"Fri 7:30 AM - 12 PM, 1 PM - 5 PM, Mon-Thu 7:30 AM - 5 PM"
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-walkertown-family-medicine.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-427 ,Novant Health Walkertown Family Medicine,2800 Darrow Road,Walkertown,NC,27051,MG427,336-595-3699,36.165627,-80.148123,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,http://www.nhwallburgfamilymedicine.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-428,Novant Health Wallburg Family Medicine,"10479 NC Highway 109,Suite 107-A",Winston-Salem,NC,27107,MG428,336-769-0246,36.026109,-80.163485,US,clinic and outpatient center,"Fri 7:30 AM - 5 PM, Mon 7:30 AM - 7:30 PM, Tue 7:30 AM - 5 PM, Wed-Thu 7:30 AM - 7:30 PM"
novanthealth.org,https://www.nhwaughtownobgyn.org?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-553,Novant Health Waughtown OB/GYN,656 E. Monmouth Street,Winston-Salem,NC,27107,MG553,336-718-4380,36.069092,-80.224948,US,clinic and outpatient center,Mon-Thu 8 AM - 5 PM
novanthealth.org,https://www.nhwaughtownpediatrics.org/?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-429,Novant Health Waughtown Pediatrics,648 E Monmouth Street,Winston-Salem,NC,27107,MG429,336-718-4360,36.069112,-80.22518,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
novanthealth.org,https://www.novanthealth.org/clinic-locations/novant-health-waverly-pediatrics--primary-care.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MG-430,Novant Health Waverly Pediatrics & Primary Care,11840 Southmore Drive,Charlotte,NC,28277,MG430,704-384-1166,35.047789,-80.768507,US,clinic and outpatient center,Mon-Fri 8 AM - 5 PM
